"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"P49GJHGS","book","1942","Phạm, Quang Tụ ̛","Lăng ông sụ ̛tích :  (Hay là tiểu sủ ̛Quan Tả-quân Lê Văn-Duyệt)","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4246130q","Histoire de Lê Văn-Duyệt","1942","2021-10-05 11:11:52","2021-10-05 11:11:52","2021-10-05 11:11:52","","","","","","","Lăng ông sụ ̛tích","","","","","Nam Anh","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-1121","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357576866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LWYPDFS6","book","1939","","Sàigòn Chọl̛ón̛ :  guide des rues","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4235133c","Guide des rues","1939","2021-10-05 11:18:50","2021-10-05 11:18:50","2021-10-05 11:18:50","","47","","","","","Sàigòn Chọl̛ón̛","","","","","Nam Anh","Chọ ̛Lón̛","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-2519","Country: FR ill.","","","http://catalogue.bnf.fr/ark:/12148/cb35758322c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
