"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IM8Y83LG","book","1928","Liang, Qi chao","Gương phục-quốc. Ý đại-lợi tam kiệt [Mà-Chí-Ni, Gia-Lý-Ba-Ðich, Gia-Phú-Nhi]","","","","","","","1928","2021-10-06 08:00:28","2021-10-11 11:36:58","","","","","","","","","Cường-học thư-xã","","","","","SàiGòn","vie","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-586","Country: VN [Biographie de Mazzini, Garibaldi et Cavour.","","","http://catalogue.bnf.fr/ark:/12148/cb31489194g","","","","","Trâǹ, Huy Liệu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E6K9IHXU","book","1928","Trần-Minh-Khiêm","Vụơt̛ biển ra khoi̛. Tiểu-sủ ̛ông Kha-Luân-Bá (""Christophe Colomb"")","","","","","","","1928","2021-10-06 08:00:28","2021-10-06 08:00:28","","","38","","","","","","","","","","impr. de Ðúc̛-Luư-Phuơn̛g","Sàigòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-735","Country: FR Cuơn̛g-học thu ̛-xã. [Biographie de Christophe Colomb. - Bibliothèque de vulgarisation.","","","http://catalogue.bnf.fr/ark:/12148/cb31489251g","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UIUYX2GX","book","1929","Lu ̛Tín","Nhân đạo","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4230084s","","1929","2021-10-06 08:00:28","2021-10-11 11:37:12","2021-10-06 08:00:28","","","","","","","","","","","","Đông Pháp","Gia-đinh","vie","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1137","Country: VN Cuơn̛g học thu ̛xã. [Le devoir de l'homme. - Bibliothèque d'études fondamentales.","","","http://catalogue.bnf.fr/ark:/12148/cb315971664","","","","","Vô Ngã","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3QRFNIWB","book","1929","","Tân Quốc dân ,  [Fasc. 2]","","","","","","","1929","2021-10-06 08:01:25","2021-10-06 08:01:25","","","","","","","","","Cuờn̛g học Thu ̛xã","","","","impr. Thanh Thị Mâu","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-3063","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35758615x","","","","","Trâǹ, Huy Liệu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9EPSJPRJ","book","1928","","Thần cộng-hoà Sái-Ngạc","","","","","","Le Génie de la république chinoise, Sái-Ngạc. Biographie","1928","2021-10-06 08:01:29","2021-10-06 08:01:29","","","34","","","","","","","","","","Cuờn̛g học thu ̛xã","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - MFICHE 8-INDOCH PIECE-742","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb35759080z","","","","","Trâǹ, Huy Liệu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NX67AS43","book","1928","Linebarger, Paul Myron","Khai-quốc vĩ-nhon̛ Hoàng-Hun̛g","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4229346n","","1928","2021-10-06 08:01:46","2021-10-06 08:01:46","2021-10-06 08:01:46","","57","","","","","","Cuờn̛g-học thu ̛xã","","","","impr. C. Ardin","Sài Gòn","vie","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-714","Country: VN couv. ill. in-8. [Biographie de Hoàng-Hun̛g.","","","http://catalogue.bnf.fr/ark:/12148/cb31489195t","","","","","Trâǹ, Huy Liệu; Ðào, Khắc Hưng","Linebarger, Paul Myron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
