"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3W6F72X9","book","1936","","Mục lục Béka","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42440315","Réclame des disques Béka. Réclame","1936","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:50","","","","","","","","","","","","impr. J. Viết","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-227","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35755440v","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIRP57R9","book","1936","Cao Dai","Tam giáo qui nguyên, ngủ chi phục nhút̛ ,  Quyển 1","","","","","","Prières caodaïstes","1936","2021-03-30 07:51:58","2021-03-30 07:51:58","","","","","","","","","","","","","impr. J. Việt","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH-1921","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357525810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSZZI6LU","book","1936","Zhu, Xi","Trị gia cách ngôn","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42428512","","1936","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:52","","","","","","","","","","","","J. Viet","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-4362","Country: FR Texte en chinois, vietnamien et français avec commentaires.","","","http://catalogue.bnf.fr/ark:/12148/cb35760995h","","","Phạm, Trung Thùa̛","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WMBHASVL","book","1937","Fédération générale des syndicats de fonctionnaires et agents de l'Indochine","Le Fonctionnaire indochinois","","","","","","","1937","2021-03-30 07:51:58","2021-03-30 07:51:58","","","","","","","","","","","","","AGFALI","Saïgon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 4-LK10-1209","Country: FR 25 cm. Contient : 1 : historique de l'AGFALI ; 2 : travaux du 1er congrès, Saigon, 15-19 février 1937 ; 3 : réimpression d'articles publ. dans la ""Revue du fonctionnaire indochinois"" et dans ""Le Fonctionnaire indochinois"" entre 1933 et 1937 ; 4 : oeuvres de solidarité ; 5 : syndicalisme et syndicalisme administratif.","","","http://catalogue.bnf.fr/ark:/12148/cb349492977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q69NRHQI","book","1937","","Kinh lăng-nghiêm đại-bi thập chú...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42348945","","1937","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:53","","","","","","","","","","","","Impr. J. Viết","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-2333","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357542402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FG4RIBAE","book","1938","Cao Dai","Nũ ̛Ðạo-Hoà-Minh Tam-Giang","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42424983","Nũ ̛-Ðạo-Minh, prières caodaïstes","1938","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:54","","","","","","","","","","","","impr. de J. Viềt","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-4076","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35752559t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2V8FVTM","book","1939","Cao Dai","Chí-hảo khuyến hũư hồi tâm","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4238994r","Exhortation au repentir","1939","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:54","","","","","","","","","","","","impr. J. Viết","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH-356","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35752463s","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFD8FCJ2","book","1940","","Dĩa Béka và máy Paillard","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42452456","Catalogue des disques Bêka","1940","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:55","","18","","","","","","","","","","impr. J. Viết","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-1138","Country: FR ill., couv. ill. 1940 d'après le dépôt légal.","","","http://catalogue.bnf.fr/ark:/12148/cb35752274w","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3VSEMBV","book","1941","Beka records","Tõ̂ng mục lục dĩa Béka","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4244831x","Catalogue général des disques Béka","1941","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:55","","","","","","","","","","","","Impr. J. Viết","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-786","Country: FR ill., couv. ill. 1941 d'après le dépôt légal.","","","http://catalogue.bnf.fr/ark:/12148/cb35751463j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3MAJZEM","book","1944","","Tôn kính đúc̛ Bà Môi Khôi Fatima","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4245632z","Les Miracles à Fatima. Catholicisme","1944","2021-03-30 07:51:58","2021-03-30 07:51:58","2021-03-30 07:51:56","","35","","","","","","","","","","impr. de J. Viết","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-1404","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb357595821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
