"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"AXEQHKDV","book","1931","Trần-Hoàng-Nam","Giọt lụy thuơn̛g-tâm...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4230334x","","1931","2021-05-26 13:48:52","2021-05-26 13:48:52","2021-05-26 13:48:42","","112","","","","","","","","","","C. Nguyễn-Văn-Tài","Sàigòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1348","Country: FR [Une histoire douloureuse, roman.","","","http://catalogue.bnf.fr/ark:/12148/cb31489139b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNQ9N465","book","1931","Phạm-Minh Kiên","Phạm-Minh Kiên. Lê triêù Lý thị","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4233119g","","1931","2021-05-26 13:48:52","2021-05-26 13:48:52","2021-05-26 13:48:44","","","","","","","","","","","","Cosme Nguyên-Văn-Tài","Saïgon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1328","Country: FR La mère de Lý-công-Uân sous la dynastie des Lê antérieurs, roman.","","","http://catalogue.bnf.fr/ark:/12148/cb31099310p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTZM7QTY","book","1930","","Bạch-xà thanh-xà diền nghĩa","","","","","","Serpent blanc, serpent vert, roman","1930","2021-05-26 13:48:52","2021-05-26 13:48:52","","","83","","","","","","","","","","C. Nguyễn Văn Tài","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - MFICHE 8-INDOCH-1509","Country: FR couv. ill. en coul.","","","http://catalogue.bnf.fr/ark:/12148/cb357513471","","","","","Trâǹ, Phong Săć","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RF6HHQBL","book","1931","","Hiệp nghĩa phong nguyêt...","","","","","","Hiệp nghĩa phong nguyệt, roman","1931","2021-05-26 13:48:52","2021-05-26 13:48:52","","","294","","","","","","","","","","C. Nguyễn Văn Tài","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - MFICHE 8-INDOCH-1330","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb357533883","","","","","Nguyêñ, Chánh Săt́","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XG8GE7ID","book","1931","Vô Lộ, Gabriel","Trâm gãy bình ròi̛","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4232646s","","1931","2021-05-26 13:48:52","2021-05-26 13:48:52","2021-05-26 13:48:45","","80","","","","","","","","","","C. Nguyễn Văn Tài","Sài-gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1324","Country: FR [L'épingle se brise, le vase tombe, roman.","","","http://catalogue.bnf.fr/ark:/12148/cb31597164f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86S7MPEQ","book","1930","","Tái-sanh-duyên...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4232269d","Amour retrouvé, roman","1930","2021-05-26 13:48:52","2021-05-26 13:48:52","2021-05-26 13:48:52","","542","","","","","","","","","","Cosme Nguyễn Văn Tài","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1274","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb35758513z","","","","","Lê, Duy Thiện","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
