"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"LDSIBU5P","book","1944","","Tỉnh thế ngộ-chon̛ và Thiết-yếu ngũ ̛-lục","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4245891h","Pour réveiller le monde et lui faire rencontrer la vérité. Recueil essentiel","1944","2021-06-22 15:11:09","2021-06-22 15:11:09","2021-06-22 15:11:09","","","","","","","","","","","","impr. Nguyễn Ðúc̛","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-1169","Country: FR 1944 d'après le dépôt légal.","","","http://catalogue.bnf.fr/ark:/12148/cb35759532g","","","Nguyễn, Minh Thiện","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EDIZ5PEV","book","1933","","Duớn̛g chon̛ tập... ,  [Fasc. 1]","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4236696x","Ascétisme","1933","2021-06-22 15:11:11","2021-06-22 15:11:11","2021-06-22 15:11:11","","","","","","","","","","","","Nguyền Ðúc̛","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1929","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35752348m","","","","","Nguyễn, Minh Thiện","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
