"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7MHU5R7V","book","1949","Hoa, Lê; Quang, Hiệp; Lê, Văn Tinh","Nên biết tuờn̛g-tận bóng tròn","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4243714r","Ce qu'il faut connaître sur le Foot-ball","1949","2021-06-21 13:41:18","2021-06-21 13:41:18","2021-06-21 13:41:18","","192","","","","","","","","","","impr. Minh Ðúc̛","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH-1330","Country: FR ill., couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb357534631","","","","","","Lê, Văn Tinh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J7UGTGZK","book","1949","Hoa, Lê; Edstrom, Sigfrid; Ferry, Ferréol de","Thế giói̛ vận-động hôi","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4238632m","Une Œuvre de paix : Les Jeux olympiques internationaux","1949","2021-06-21 13:41:24","2021-06-21 13:41:24","2021-06-21 13:41:24","","176","","","","","","","","","","Impr. Minh Ðúc̛","Gia Ðịnh","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-2708","Country: FR ill., portr.","","","http://catalogue.bnf.fr/ark:/12148/cb35753464c","","","","","","Edstrom, Sigfrid; Ferry, Ferréol de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HCN522KN","book","1950","Ðặng, Thị Thanh Phuơn̛g","Búc̛ tranh thành thị...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42375356","Tableau de la ville, reportage","1950","2021-06-21 13:41:28","2021-06-21 13:41:28","2021-06-21 13:41:28","","","","","","","","","","","","impr. Minh Ðúc̛","Gia Ðịnh","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-2783","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357527492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
