"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"44AYPBH8","book","","","Quan-âm giác-thề ca","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4244508n","Message de Kouan-yin pour éveiller le monde, poème bouddhique","","2021-05-26 15:12:59","2021-05-26 15:12:59","2021-05-26 15:12:59","","","","","","","","","","","","impr. Tiền Hoá","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2744","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357581057","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQBY239T","book","1934","Huỳnh, Viên Nghi","Ca-vịnh tùng-tân diển ca","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4242144h","Recueil de chansons","1934","2021-05-26 15:13:24","2021-05-26 15:13:24","2021-05-26 15:13:23","","20","","","","","","","","","","impr. Tiến Hóa","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2800","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb357540813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WUS2ICKY","book","1934","Phan, Bá Ðài","Cách làm sổ sách nhà buôn ,  Cuốn thú ̛5","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42381658","La Publicité, la comptabilité, manuel","1934","2021-05-26 15:13:35","2021-05-26 15:13:35","2021-05-26 15:13:35","","","","","","","","","","","","impr. Tiến Hoá","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-2573","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357577614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z68W4PN2","book","1934","Dĩ, Thiện","Kim cô ̛danh ngôn...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4233249z","Recueil de belles pensées anciennes et modernes","1934","2021-05-26 15:13:39","2021-05-26 15:13:39","2021-05-26 15:13:38","","","","","","","","","","","","Impr. Tiến-Hóa","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1837","Country: FR 1934 d'après le dépôt légal.","","","http://catalogue.bnf.fr/ark:/12148/cb35752271v","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YI6W6IY","book","1934","Hoàng, Nhuận","Tằc lủa̛ lòng...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4244139t","La Flamme du cœur est éteinte, nouvelles","1934","2021-05-26 15:13:43","2021-05-26 15:13:43","2021-05-26 15:13:43","","16","","","","","","Tân Tùng-Thu","1","","","impr. Tiền Hoá","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2746","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb35753605d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHNGWSPP","book","1934","","Táo-quân chon̛ kinh...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4243346b","","1934","2021-05-26 15:13:47","2021-05-26 15:13:47","2021-05-26 15:13:47","","","","","","","","","","","","impr. Tiến Hóa","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2579","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357586675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CFQU2T9D","book","1934","Nguyễn, Ðúc̛ Huy","Văn tập ,  Quyển thú ̛nhút̛","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42335883","Recueil de poésies","1934","2021-06-22 14:28:06","2021-06-22 14:28:06","2021-06-22 14:28:06","","","","","","","","","","","","Nguyễn Ðúc̛ cuộc","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH-1910","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35756240j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
