"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"D78GCHVF","book","1939","Dimitrov, Georgi Mihajlov; Internationale","Quốc-Tế Cọng-Sản trong kỳ đại hội lẩn thú ̛VII...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42440330","Décisions du VIIe congrès de l'Internationale communiste (20-08-1935). Discours de  Dimitrov","1939","2021-10-05 14:13:53","2021-10-11 07:57:41","2021-10-05 14:13:53","","","","","","","","","","","","Đông Phương","Chợ Lớn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-179","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35758184c","","","","","Tân, Văn Hóa","","","","","","","","","","","","","","","","","Tân Văn Hóa tòng tho ̛","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3PPTG6MC","book","1939","Dimitrov, Georgi Mihajlov; Internationale","Quốc-Tế Cọng-Sản trong kỳ đại hội lẩn thú ̛VII...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42440330","Décisions du VIIe congrès de l'Internationale communiste (20-08-1935). Discours de  Dimitrov","1939","2021-10-06 07:36:06","2021-10-06 07:36:06","2021-10-06 07:14:25","","","","","","","","","","","","Tân Văn Hóa tòng tho ̛","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-179","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35758184c","","","","","Tân, Văn Hóa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GM6W9YAK","book","1937","Vỏ Bá Phan","Vận động giải phóng dân tộc...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4241821m","","1937","2021-10-06 07:36:06","2021-10-06 07:36:06","2021-10-06 07:14:27","","","","","","","","","","","","Tân Văn Hoa tong tho ̛","Sài-gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH-193","Country: FR [Le mouvement d'émancipation des peuples.","","","http://catalogue.bnf.fr/ark:/12148/cb31597149j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9H5T6CPI","book","1938","Trí-Thành","Tụ ̛-do dân-chủ vói̛ nhân-dân Ðông-Duơn̛g","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4245004k","","1938","2021-10-06 07:36:06","2021-10-06 07:36:06","2021-10-06 07:14:29","","41","","","","","","","","","","Impr. Ðông-Phuơn̛g","Sàigòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-612","Country: FR Tân-văn-hóa tòng-tho ̛. La liberté, la démocratie et le peuple indochinois. - Collection ""Nouvelle culture.","","","http://catalogue.bnf.fr/ark:/12148/cb31494554b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEW84Z2L","book","1938","Vỏ Bá Phan","Staline nuớc̛ Pháp đồng chí, Maurice Thorez... In lần thú ̛2","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4246180m","","1938","2021-10-06 07:36:06","2021-10-06 07:36:06","2021-10-06 07:14:30","","19","","","","","","","","","","Tân Văn Hoá tong tho ̛","Sài-gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-564","Country: FR [Staline français, Maurice Thorez.","","","http://catalogue.bnf.fr/ark:/12148/cb315971486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGSAGSNF","book","1937","Trâǹ, Hưũ Ðộ","Ðê ́-quốc chủ-nghĩa...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42413778","","1937","2021-10-06 07:36:06","2021-10-06 07:36:06","2021-10-06 07:14:38","","","","","","","","","","","","Impr. Bảo-Tồn","Sàigòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH-181","Country: FR Tân-văn-hóa tòng-tho ̛, số 3. [L'impérialisme. - Collection ""Nouvelle culture"", n° 3.","","","http://catalogue.bnf.fr/ark:/12148/cb314891516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NNY2P3MB","book","1936","Trâǹ, Hưũ Ðộ","Biện chún̛g-pháp...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4245115q","","1936","2021-10-06 07:36:06","2021-10-06 07:36:06","2021-10-06 07:16:27","","","","","","","","","","","","Impr. Bảo-Tồn","Sàigòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-310","Country: FR Tân-văn-hóa tòng tho ̛. [La dialectique. - Collection ""Nouvelle culture.","","","http://catalogue.bnf.fr/ark:/12148/cb314891489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
