"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DISKY4W6","book","1884","","Bôn̉ dậy chư ̃mâũ A B C D  cùng phép đánh vâǹ","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","22","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-X PIECE-1114","Country: VN 18 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950441b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N2PTLT6E","book","1884","","Bôn̉ dậy chư ̃mâũ A B C D  cùng phép đánh vâǹ","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","15","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-X PIECE-1115","Country: VN 19 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950442p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5WN9CDYG","book","1884","Trương, Jean Baptiste Pétrus Vĩnh Ký","Huâń mông khúc ca :  sách dạy trẻ nhỏ học chư ̃nhu...","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","47","","","","","Huâń mông khúc ca","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-YA-129","Country: VN 24 cm. La p. de titre porte : titre en nôm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950826j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3FE8H6T","book","1884","","Nhị Ðộ Mai","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","102","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-YA-131","Country: VN 19 cm. Texte vietnamien seul.","","","http://catalogue.bnf.fr/ark:/12148/cb35708596f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUHGQXW7","book","1884","Trương, Jean Baptiste Pétrus Vĩnh Ký","Petit dictionnaire français-annamite","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","1192","","","","","","","","","","Impr. de la Mission","Sài gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-X-3300","Country: VN 20 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950827w","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJ5VVKYN","book","1884","Trương, Jean Baptiste Pétrus Vĩnh Ký","Petit dictionnaire français-annamite, par P. J. B. Truơn̛g vĩnh-Ký...","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","Impr. de la Mission","Sài-gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-X-3300","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb315022201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIQIIMDG","book","1884","","Sách tam thập nhưt́ điêù tu lượng gâm̃ vê ̀ba mươi môt́ điêù","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","61","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-XO11-1731","Country: VN 21 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950716z","","","","","","","","","","","","","","","","","","","","","","In lâǹ thư ́hai","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CCJAJUFM","book","1884","","Thơ Nam-Ky :  vãn","","","","","","","1884","2021-05-27 07:48:54","2021-05-27 07:48:54","","","17","","","","","Thơ Nam-Ky","","","","","Impr. de la Mission","Tân định","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-YA PIECE-24","Country: VN 20 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950791q","","","","","","","","","","","","","","","","","","","","","","In lâǹ thư hai","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNUBUS8E","book","1885","","I-Nê tƯ ̉vì đạo :  vãn","","","","","","","1885","2021-05-27 07:48:54","2021-05-27 07:48:54","","","20","","","","","I-Nê tƯ ̉vì đạo","","","","","Impr. de la Mission","Tân Ðịnh","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-YA PIECE-26","Country: VN 20 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950566z","","","","","","","","","","","","","","","","","","","","","","In lâǹ thư ́hai","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BT68KKH","book","1885","","Măć bệnh cúm tư ̀","","","","","","","1885","2021-05-27 07:48:54","2021-05-27 07:48:54","","","3","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-XO11 PIECE-581","Country: VN 24 cm. Texte en vietnamien seul. La couv. porte : titre en nôm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950611z","","","","","Trương, Jean Baptiste Pétrus Vĩnh Ký","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
