"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YY5SXXBW","book","1933","Bắng, Lãnh","Cun̛g vi bà","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4242948x","C'est à cause de vous, Madame, conte","1933","2021-05-26 14:53:45","2021-05-26 14:53:45","2021-05-26 14:53:44","","24","","","","","","","","","","impr. Huỳnh Trung","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2422","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb357514119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZGBEJJIS","book","1933","Hoàng, Minh Ðẩu","Nền kinh-tế","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4241546d","La Base de l'économie politique. Economie","1933","2021-05-26 14:53:45","2021-05-26 14:53:45","2021-05-26 14:53:44","","","","","","","","","","","","impr. Huỳnh Trung","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2372","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb35753550z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J594X2SI","book","1933","Hoàng, Minh Ðẩu","Thân anh sôp-pho","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4242546q","La Vie d'un chauffeur, conte","1933","2021-05-26 14:53:45","2021-05-26 14:53:45","2021-05-26 14:53:45","","","","","","","","","","","","impr. Huỳnh Trung","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2486","Country: FR","","","http://catalogue.bnf.fr/ark:/12148/cb357535530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IUAXNQQ6","book","1933","Nguyen, Thanh Long","Sách dạy ""Thôi-miên""...","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42426692","L'Hypnotisme à la portée de tous","1933","2021-06-30 15:03:36","2021-06-30 15:03:36","2021-06-30 15:03:36","","20","","","","","","","","","","Siêu Thần Tho ̛Viện","Sài Gòn","fre","","","","","BnF Catalogue général (http:// catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-2468","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb35756896t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
