"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CR6KKANZ","book","1941","","Le Guide Saïgonnais , annuaire pratique du commerce et de l'industrie, Saïgon-Cholon...       1941. Publication de F. Ha-duy-Thuc. [Avant-propos par Eugène Dejean de la Bâtie.]","","","","","","","1941","2021-05-26 14:24:08","2021-05-26 14:24:08","","","","","","","","","","","","","Nguyên-Phu-Huu (impr. de Nguyên-Phu-Huu)","Saïgon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Sciences et technique - Magasin - 4-V-15889 (1941)","Country: VN Avec un poème de François Ha-duy-Thuc et Ngûyen-Phu-Huu, intitulé : ""Mây lò'i cúng       chú vi dôc-giâ.","","","http://catalogue.bnf.fr/ark:/12148/cb334120961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMLXVSLZ","book","1942","Asau","Học nói tiéng nhut một mình","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42447231","","1942","2021-05-26 14:24:08","2021-05-26 14:24:08","2021-05-26 14:24:07","","36","","","","","","","","","","Imp. de Nguyễn Phú-Huũ","Sàigòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 16-INDOCH PIECE-805","Country: FR in-16. Loại sách Asau. [Pour apprendre soi-même le japonais, manuel. - Coll. Asau. - Titre pris sur la couverture.","","","http://catalogue.bnf.fr/ark:/12148/cb317354041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CRI3WCB","book","1941","Dejean de la Bâtie, Eugène","Le Guide Saïgonnais , annuaire pratique du commerce et de l'industrie, Saïgon-Cholon...       1941. Publication de F. Ha-duy-Thuc. [Avant-propos par Eugène Dejean de la Bâtie.]","","","","","","","1941","2021-05-26 14:24:08","2021-05-26 14:24:08","","","","","","","","","","","","","","Saïgon, Nguyên-Phu-Huu (impr. de Nguyên-Phu-Huu)","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Sciences et technique - Magasin - 4-V-15889 (1941)","Country: VN Avec un poème de François Ha-duy-Thuc et Ngûyen-Phu-Huu, intitulé : ""Mây lò'i cúng       chú vi dôc-giâ.","","","http://catalogue.bnf.fr/ark:/12148/cb32214552s","","","Ha-duy-Thuc, François","","","Dejean de la Bâtie, Eugène","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3N7VGQYW","book","1943","Tuơi̛, J.","Bắp thịt truớc̛ dã... [Tụa̛ của bác-sĩ Hồ tá-Khanh.]","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k42424738","","1943","2021-05-26 14:24:13","2021-05-26 14:24:13","2021-05-26 14:24:13","","56","","","","","","","","","","l'auteur","Sài-gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 4-INDOCH-70","Country: FR [Les muscles d'abord, manuel de culture physique.","","","http://catalogue.bnf.fr/ark:/12148/cb31504773g","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EDAFFKII","book","1942","Hoàng, Minh Ðẩu","Vần chú ̛Nhụt̛","","","","","http://gallica.bnf.fr/ark:/12148/bpt6k4242307x","Syllabaire japonais","1942","2021-05-26 14:57:02","2021-05-26 14:57:02","2021-05-26 14:57:02","","","","","","","","","","","","An Huê","Sài Gòn","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-INDOCH PIECE-4184","Country: FR couv. ill.","","","http://catalogue.bnf.fr/ark:/12148/cb35753554b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
